,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
31801,31801,53,UDP,DNS
31802,31802,53,UDP,DNS
31803,31803,53,UDP,DNS
31804,31804,161,UDP,SNMP
31805,31805,161,UDP,SNMP
31806,31806,53,UDP,DNS
31807,31807,53,UDP,DNS
31808,31808,53,UDP,DNS
31809,31809,53,UDP,DNS
31810,31810,53,UDP,DNS
31811,31811,53,UDP,DNS
31812,31812,53,UDP,DNS
31813,31813,53,UDP,DNS
31814,31814,53,UDP,DNS
31815,31815,53,UDP,DNS
31816,31816,53,UDP,DNS
31817,31817,53,UDP,DNS
31818,31818,53,UDP,DNS
31819,31819,53,UDP,DNS
31820,31820,53,UDP,DNS
31821,31821,53,UDP,DNS
31822,31822,53,UDP,DNS
31823,31823,53,UDP,DNS
31824,31824,53,UDP,DNS
31825,31825,53,UDP,DNS
31826,31826,53,UDP,DNS
31827,31827,53,UDP,DNS
31828,31828,53,UDP,DNS
31829,31829,53,UDP,DNS
31830,31830,53,UDP,DNS
31831,31831,53,UDP,DNS
31832,31832,53,UDP,DNS
31833,31833,53,UDP,DNS
31834,31834,53,UDP,DNS
31835,31835,53,UDP,DNS
31836,31836,53,UDP,DNS
31837,31837,53,UDP,DNS
31838,31838,53,UDP,DNS
31839,31839,53,UDP,DNS
31840,31840,53,UDP,DNS
31841,31841,53,UDP,DNS
31842,31842,53,UDP,DNS
31843,31843,53,UDP,DNS
31844,31844,53,UDP,DNS
31845,31845,53,UDP,DNS
31846,31846,53,UDP,DNS
31847,31847,53,UDP,DNS
31848,31848,53,UDP,DNS
31849,31849,53,UDP,DNS
31850,31850,53,UDP,DNS
31851,31851,53,UDP,DNS
31852,31852,53,UDP,DNS
31853,31853,53,UDP,DNS
31854,31854,53,UDP,DNS
31855,31855,53,UDP,DNS
31856,31856,53,UDP,DNS
31857,31857,53,UDP,DNS
31858,31858,53,UDP,DNS
31859,31859,53,UDP,DNS
31860,31860,53,UDP,DNS
31861,31861,53,UDP,DNS
31862,31862,53,UDP,DNS
31863,31863,53,UDP,DNS
31864,31864,53,UDP,DNS
31865,31865,53,UDP,DNS
31866,31866,53,UDP,DNS
31867,31867,53,UDP,DNS
31868,31868,53,UDP,DNS
31869,31869,53,UDP,DNS
31870,31870,53,UDP,DNS
31871,31871,53,UDP,DNS
31872,31872,53,UDP,DNS
31873,31873,53,UDP,DNS
31874,31874,53,UDP,DNS
31875,31875,53,UDP,DNS
31876,31876,53,UDP,DNS
31877,31877,53,UDP,DNS
31878,31878,53,UDP,DNS
31879,31879,53,UDP,DNS
31880,31880,53,UDP,DNS
31881,31881,53,UDP,DNS
31882,31882,53,UDP,DNS
31883,31883,53,UDP,DNS
31884,31884,53,UDP,DNS
31885,31885,53,UDP,DNS
31886,31886,53,UDP,DNS
31887,31887,53,UDP,DNS
31888,31888,53,UDP,DNS
31889,31889,53,UDP,DNS
31890,31890,53,UDP,DNS
31891,31891,53,UDP,DNS
31892,31892,53,UDP,DNS
31893,31893,53,UDP,DNS
31894,31894,53,UDP,DNS
31895,31895,53,UDP,DNS
31896,31896,53,UDP,DNS
31897,31897,53,UDP,DNS
31898,31898,53,UDP,DNS
31899,31899,53,UDP,DNS
31900,31900,53,UDP,DNS
31901,31901,53,UDP,DNS
31902,31902,53,UDP,DNS
31903,31903,53,UDP,DNS
31904,31904,53,UDP,DNS
31905,31905,53,UDP,DNS
31906,31906,53,UDP,DNS
31907,31907,53,UDP,DNS
31908,31908,53,UDP,DNS
31909,31909,53,UDP,DNS
31910,31910,53,UDP,DNS
31911,31911,53,UDP,DNS
31912,31912,53,UDP,DNS
31913,31913,53,UDP,DNS
31914,31914,53,UDP,DNS
31915,31915,53,UDP,DNS
31916,31916,53,UDP,DNS
31917,31917,53,UDP,DNS
31918,31918,53,UDP,DNS
31919,31919,53,UDP,DNS
31920,31920,53,UDP,DNS
31921,31921,53,UDP,DNS
31922,31922,53,UDP,DNS
31923,31923,53,UDP,DNS
31924,31924,53,UDP,DNS
31925,31925,53,UDP,DNS
31926,31926,53,UDP,DNS
31927,31927,53,UDP,DNS
31928,31928,53,UDP,DNS
31929,31929,53,UDP,DNS
31930,31930,53,UDP,DNS
31931,31931,53,UDP,DNS
31932,31932,53,UDP,DNS
31933,31933,53,UDP,DNS
31934,31934,53,UDP,DNS
31935,31935,53,UDP,DNS
31936,31936,53,UDP,DNS
31937,31937,53,UDP,DNS
31938,31938,53,UDP,DNS
31939,31939,53,UDP,DNS
31940,31940,53,UDP,DNS
31941,31941,53,UDP,DNS
31942,31942,53,UDP,DNS
31943,31943,53,UDP,DNS
31944,31944,53,UDP,DNS
31945,31945,53,UDP,DNS
31946,31946,53,UDP,DNS
31947,31947,53,UDP,DNS
31948,31948,53,UDP,DNS
31949,31949,53,UDP,DNS
31950,31950,53,UDP,DNS
31951,31951,53,UDP,DNS
31952,31952,53,UDP,DNS
31953,31953,53,UDP,DNS
31954,31954,53,UDP,DNS
31955,31955,53,UDP,DNS
31956,31956,53,UDP,DNS
31957,31957,53,UDP,DNS
31958,31958,53,UDP,DNS
31959,31959,53,UDP,DNS
31960,31960,53,UDP,DNS
31961,31961,53,UDP,DNS
31962,31962,53,UDP,DNS
31963,31963,53,UDP,DNS
31964,31964,53,UDP,DNS
31965,31965,53,UDP,DNS
31966,31966,53,UDP,DNS
31967,31967,53,UDP,DNS
31968,31968,53,UDP,DNS
31969,31969,53,UDP,DNS
31970,31970,53,UDP,DNS
31971,31971,53,UDP,DNS
31972,31972,53,UDP,DNS
31973,31973,53,UDP,DNS
31974,31974,53,UDP,DNS
31975,31975,53,UDP,DNS
31976,31976,53,UDP,DNS
31977,31977,53,UDP,DNS
31978,31978,53,UDP,DNS
31979,31979,53,UDP,DNS
31980,31980,53,UDP,DNS
31981,31981,53,UDP,DNS
31982,31982,53,UDP,DNS
31983,31983,53,UDP,DNS
31984,31984,53,UDP,DNS
31985,31985,53,UDP,DNS
31986,31986,53,UDP,DNS
31987,31987,53,UDP,DNS
31988,31988,53,UDP,DNS
31989,31989,53,UDP,DNS
31990,31990,53,UDP,DNS
31991,31991,53,UDP,DNS
31992,31992,53,UDP,DNS
31993,31993,9100,TCP,HPSERVICE
31994,31994,9100,TCP,HPSERVICE
31995,31995,53,UDP,DNS
31996,31996,53,UDP,DNS
31997,31997,53,UDP,DNS
31998,31998,53,UDP,DNS
31999,31999,53,UDP,DNS
32000,32000,53,UDP,DNS
32001,32001,53,UDP,DNS
32002,32002,53,UDP,DNS
32003,32003,53,UDP,DNS
32004,32004,53,UDP,DNS
32005,32005,53,UDP,DNS
32006,32006,53,UDP,DNS
32007,32007,53,UDP,DNS
32008,32008,53,UDP,DNS
32009,32009,53,UDP,DNS
32010,32010,53,UDP,DNS
32011,32011,53,UDP,DNS
32012,32012,53,UDP,DNS
32013,32013,53,UDP,DNS
32014,32014,53,UDP,DNS
32015,32015,53,UDP,DNS
32016,32016,53,UDP,DNS
32017,32017,53,UDP,DNS
32018,32018,53,UDP,DNS
32019,32019,53,UDP,DNS
32020,32020,53,UDP,DNS
32021,32021,53,UDP,DNS
32022,32022,53,UDP,DNS
32023,32023,53,UDP,DNS
32024,32024,53,UDP,DNS
32025,32025,161,UDP,SNMP
32026,32026,53,UDP,DNS
32027,32027,53,UDP,DNS
32028,32028,53,UDP,DNS
32029,32029,53,UDP,DNS
32030,32030,53,UDP,DNS
32031,32031,53,UDP,DNS
32032,32032,53,UDP,DNS
32033,32033,53,UDP,DNS
32034,32034,53,UDP,DNS
32035,32035,53,UDP,DNS
32036,32036,53,UDP,DNS
32037,32037,53,UDP,DNS
32038,32038,53,UDP,DNS
32039,32039,53,UDP,DNS
32040,32040,53,UDP,DNS
32041,32041,53,UDP,DNS
32042,32042,53,UDP,DNS
32043,32043,53,UDP,DNS
32044,32044,53,UDP,DNS
32045,32045,53,UDP,DNS
32046,32046,53,UDP,DNS
32047,32047,53,UDP,DNS
32048,32048,53,UDP,DNS
32049,32049,53,UDP,DNS
32050,32050,53,UDP,DNS
32051,32051,53,UDP,DNS
32052,32052,53,UDP,DNS
32053,32053,53,UDP,DNS
32054,32054,53,UDP,DNS
32055,32055,9100,TCP,HPSERVICE
32056,32056,9100,TCP,HPSERVICE
32057,32057,53,UDP,DNS
32058,32058,53,UDP,DNS
32059,32059,53,UDP,DNS
32060,32060,53,UDP,DNS
32061,32061,53,UDP,DNS
32062,32062,53,UDP,DNS
32063,32063,53,UDP,DNS
32064,32064,53,UDP,DNS
32065,32065,53,UDP,DNS
32066,32066,53,UDP,DNS
32067,32067,53,UDP,DNS
32068,32068,53,UDP,DNS
32069,32069,53,UDP,DNS
32070,32070,53,UDP,DNS
32071,32071,53,UDP,DNS
32072,32072,53,UDP,DNS
32073,32073,53,UDP,DNS
32074,32074,161,UDP,SNMP
32075,32075,161,UDP,SNMP
32076,32076,53,UDP,DNS
32077,32077,53,UDP,DNS
32078,32078,53,UDP,DNS
32079,32079,443,TCP,HTTPS
32080,32080,443,TCP,HTTPS
32081,32081,53,UDP,DNS
32082,32082,53,UDP,DNS
32083,32083,161,UDP,SNMP
32084,32084,161,UDP,SNMP
32085,32085,53,UDP,DNS
32086,32086,53,UDP,DNS
32087,32087,53,UDP,DNS
32088,32088,53,UDP,DNS
32089,32089,9100,TCP,HPSERVICE
32090,32090,9100,TCP,HPSERVICE
32091,32091,53,UDP,DNS
32092,32092,53,UDP,DNS
32093,32093,53,UDP,DNS
32094,32094,53,UDP,DNS
32095,32095,53,UDP,DNS
32096,32096,53,UDP,DNS
32097,32097,53,UDP,DNS
32098,32098,53,UDP,DNS
32099,32099,53,UDP,DNS
32100,32100,53,UDP,DNS
32101,32101,53,UDP,DNS
32102,32102,53,UDP,DNS
32103,32103,53,UDP,DNS
32104,32104,53,UDP,DNS
32105,32105,53,UDP,DNS
32106,32106,53,UDP,DNS
32107,32107,53,UDP,DNS
32108,32108,53,UDP,DNS
32109,32109,53,UDP,DNS
32110,32110,53,UDP,DNS
32111,32111,53,UDP,DNS
32112,32112,53,UDP,DNS
32113,32113,53,UDP,DNS
32114,32114,53,UDP,DNS
32115,32115,53,UDP,DNS
32116,32116,53,UDP,DNS
32117,32117,53,UDP,DNS
32118,32118,53,UDP,DNS
32119,32119,53,UDP,DNS
32120,32120,53,UDP,DNS
32121,32121,53,UDP,DNS
32122,32122,53,UDP,DNS
32123,32123,53,UDP,DNS
32124,32124,53,UDP,DNS
32125,32125,53,UDP,DNS
32126,32126,53,UDP,DNS
32127,32127,53,UDP,DNS
32128,32128,53,UDP,DNS
32129,32129,53,UDP,DNS
32130,32130,53,UDP,DNS
32131,32131,53,UDP,DNS
32132,32132,53,UDP,DNS
32133,32133,53,UDP,DNS
32134,32134,53,UDP,DNS
32135,32135,53,UDP,DNS
32136,32136,53,UDP,DNS
32137,32137,53,UDP,DNS
32138,32138,53,UDP,DNS
32139,32139,53,UDP,DNS
32140,32140,53,UDP,DNS
32141,32141,53,UDP,DNS
32142,32142,53,UDP,DNS
32143,32143,53,UDP,DNS
32144,32144,53,UDP,DNS
32145,32145,53,UDP,DNS
32146,32146,53,UDP,DNS
32147,32147,53,UDP,DNS
32148,32148,53,UDP,DNS
32149,32149,53,UDP,DNS
32150,32150,53,UDP,DNS
32151,32151,53,UDP,DNS
32152,32152,53,UDP,DNS
32153,32153,53,UDP,DNS
32154,32154,53,UDP,DNS
32155,32155,53,UDP,DNS
32156,32156,53,UDP,DNS
32157,32157,53,UDP,DNS
32158,32158,53,UDP,DNS
32159,32159,53,UDP,DNS
32160,32160,53,UDP,DNS
32161,32161,53,UDP,DNS
32162,32162,53,UDP,DNS
32163,32163,53,UDP,DNS
32164,32164,53,UDP,DNS
32165,32165,53,UDP,DNS
32166,32166,53,UDP,DNS
32167,32167,53,UDP,DNS
32168,32168,53,UDP,DNS
32169,32169,53,UDP,DNS
32170,32170,53,UDP,DNS
32171,32171,53,UDP,DNS
32172,32172,53,UDP,DNS
32173,32173,53,UDP,DNS
32174,32174,53,UDP,DNS
32175,32175,53,UDP,DNS
32176,32176,53,UDP,DNS
32177,32177,53,UDP,DNS
32178,32178,53,UDP,DNS
32179,32179,53,UDP,DNS
32180,32180,53,UDP,DNS
32181,32181,53,UDP,DNS
32182,32182,53,UDP,DNS
32183,32183,53,UDP,DNS
32184,32184,53,UDP,DNS
32185,32185,53,UDP,DNS
32186,32186,53,UDP,DNS
32187,32187,53,UDP,DNS
32188,32188,53,UDP,DNS
32189,32189,53,UDP,DNS
32190,32190,53,UDP,DNS
32191,32191,53,UDP,DNS
32192,32192,53,UDP,DNS
32193,32193,53,UDP,DNS
32194,32194,53,UDP,DNS
32195,32195,53,UDP,DNS
32196,32196,53,UDP,DNS
32197,32197,53,UDP,DNS
32198,32198,53,UDP,DNS
32199,32199,53,UDP,DNS
32200,32200,53,UDP,DNS
32201,32201,53,UDP,DNS
32202,32202,53,UDP,DNS
32203,32203,53,UDP,DNS
32204,32204,53,UDP,DNS
32205,32205,53,UDP,DNS
32206,32206,53,UDP,DNS
32207,32207,53,UDP,DNS
32208,32208,53,UDP,DNS
32209,32209,53,UDP,DNS
32210,32210,53,UDP,DNS
32211,32211,5060,UDP,SIP
32212,32212,53,UDP,DNS
32213,32213,5060,UDP,SIP
32214,32214,53,UDP,DNS
32215,32215,53,UDP,DNS
32216,32216,53,UDP,DNS
32217,32217,53,UDP,DNS
32218,32218,53,UDP,DNS
32219,32219,53,UDP,DNS
32220,32220,53,UDP,DNS
32221,32221,53,UDP,DNS
32222,32222,53,UDP,DNS
32223,32223,53,UDP,DNS
32224,32224,53,UDP,DNS
32225,32225,53,UDP,DNS
32226,32226,53,UDP,DNS
32227,32227,53,UDP,DNS
32228,32228,53,UDP,DNS
32229,32229,53,UDP,DNS
32230,32230,53,UDP,DNS
32231,32231,53,UDP,DNS
32232,32232,53,UDP,DNS
32233,32233,53,UDP,DNS
32234,32234,53,UDP,DNS
32235,32235,53,UDP,DNS
32236,32236,53,UDP,DNS
32237,32237,53,UDP,DNS
32238,32238,53,UDP,DNS
32239,32239,53,UDP,DNS
32240,32240,53,UDP,DNS
32241,32241,53,UDP,DNS
32242,32242,53,UDP,DNS
32243,32243,53,UDP,DNS
32244,32244,53,UDP,DNS
32245,32245,53,UDP,DNS
32246,32246,53,UDP,DNS
32247,32247,53,UDP,DNS
32248,32248,53,UDP,DNS
32249,32249,53,UDP,DNS
32250,32250,53,UDP,DNS
32251,32251,53,UDP,DNS
32252,32252,53,UDP,DNS
32253,32253,53,UDP,DNS
32254,32254,53,UDP,DNS
32255,32255,53,UDP,DNS
32256,32256,53,UDP,DNS
32257,32257,53,UDP,DNS
32258,32258,53,UDP,DNS
32259,32259,53,UDP,DNS
32260,32260,53,UDP,DNS
32261,32261,53,UDP,DNS
32262,32262,53,UDP,DNS
32263,32263,53,UDP,DNS
32264,32264,53,UDP,DNS
32265,32265,53,UDP,DNS
32266,32266,53,UDP,DNS
32267,32267,53,UDP,DNS
32268,32268,53,UDP,DNS
32269,32269,53,UDP,DNS
32270,32270,53,UDP,DNS
32271,32271,53,UDP,DNS
32272,32272,53,UDP,DNS
32273,32273,53,UDP,DNS
32274,32274,53,UDP,DNS
32275,32275,53,UDP,DNS
32276,32276,53,UDP,DNS
32277,32277,53,UDP,DNS
32278,32278,53,UDP,DNS
32279,32279,53,UDP,DNS
32280,32280,53,UDP,DNS
32281,32281,53,UDP,DNS
32282,32282,53,UDP,DNS
32283,32283,53,UDP,DNS
32284,32284,53,UDP,DNS
32285,32285,53,UDP,DNS
32286,32286,53,UDP,DNS
32287,32287,53,UDP,DNS
32288,32288,53,UDP,DNS
32289,32289,53,UDP,DNS
32290,32290,53,UDP,DNS
32291,32291,53,UDP,DNS
32292,32292,53,UDP,DNS
32293,32293,53,UDP,DNS
32294,32294,53,UDP,DNS
32295,32295,53,UDP,DNS
32296,32296,53,UDP,DNS
32297,32297,53,UDP,DNS
32298,32298,53,UDP,DNS
32299,32299,53,UDP,DNS
32300,32300,53,UDP,DNS
32301,32301,53,UDP,DNS
32302,32302,53,UDP,DNS
32303,32303,53,UDP,DNS
32304,32304,53,UDP,DNS
32305,32305,53,UDP,DNS
32306,32306,53,UDP,DNS
32307,32307,53,UDP,DNS
32308,32308,53,UDP,DNS
32309,32309,53,UDP,DNS
32310,32310,53,UDP,DNS
32311,32311,53,UDP,DNS
32312,32312,53,UDP,DNS
32313,32313,53,UDP,DNS
32314,32314,53,UDP,DNS
32315,32315,53,UDP,DNS
32316,32316,53,UDP,DNS
32317,32317,53,UDP,DNS
32318,32318,53,UDP,DNS
32319,32319,53,UDP,DNS
32320,32320,53,UDP,DNS
32321,32321,53,UDP,DNS
32322,32322,53,UDP,DNS
32323,32323,53,UDP,DNS
32324,32324,53,UDP,DNS
32325,32325,53,UDP,DNS
32326,32326,53,UDP,DNS
32327,32327,53,UDP,DNS
32328,32328,53,UDP,DNS
32329,32329,53,UDP,DNS
32330,32330,53,UDP,DNS
32331,32331,53,UDP,DNS
32332,32332,53,UDP,DNS
32333,32333,53,UDP,DNS
32334,32334,53,UDP,DNS
32335,32335,53,UDP,DNS
32336,32336,53,UDP,DNS
32337,32337,53,UDP,DNS
32338,32338,53,UDP,DNS
32339,32339,53,UDP,DNS
32340,32340,53,UDP,DNS
32341,32341,53,UDP,DNS
32342,32342,53,UDP,DNS
32343,32343,53,UDP,DNS
32344,32344,53,UDP,DNS
32345,32345,53,UDP,DNS
32346,32346,53,UDP,DNS
32347,32347,53,UDP,DNS
32348,32348,53,UDP,DNS
32349,32349,53,UDP,DNS
32350,32350,53,UDP,DNS
32351,32351,53,UDP,DNS
32352,32352,53,UDP,DNS
32353,32353,53,UDP,DNS
32354,32354,53,UDP,DNS
32355,32355,53,UDP,DNS
32356,32356,53,UDP,DNS
32357,32357,53,UDP,DNS
32358,32358,53,UDP,DNS
32359,32359,53,UDP,DNS
32360,32360,53,UDP,DNS
32361,32361,53,UDP,DNS
32362,32362,53,UDP,DNS
32363,32363,53,UDP,DNS
32364,32364,53,UDP,DNS
32365,32365,53,UDP,DNS
32366,32366,53,UDP,DNS
32367,32367,53,UDP,DNS
32368,32368,53,UDP,DNS
32369,32369,53,UDP,DNS
32370,32370,53,UDP,DNS
32371,32371,53,UDP,DNS
32372,32372,53,UDP,DNS
32373,32373,53,UDP,DNS
32374,32374,53,UDP,DNS
32375,32375,53,UDP,DNS
32376,32376,53,UDP,DNS
32377,32377,53,UDP,DNS
32378,32378,53,UDP,DNS
32379,32379,53,UDP,DNS
32380,32380,53,UDP,DNS
32381,32381,53,UDP,DNS
32382,32382,53,UDP,DNS
32383,32383,53,UDP,DNS
32384,32384,53,UDP,DNS
32385,32385,53,UDP,DNS
32386,32386,53,UDP,DNS
32387,32387,53,UDP,DNS
32388,32388,53,UDP,DNS
32389,32389,53,UDP,DNS
32390,32390,53,UDP,DNS
32391,32391,53,UDP,DNS
32392,32392,53,UDP,DNS
32393,32393,53,UDP,DNS
32394,32394,53,UDP,DNS
32395,32395,53,UDP,DNS
32396,32396,53,UDP,DNS
32397,32397,53,UDP,DNS
32398,32398,53,UDP,DNS
32399,32399,53,UDP,DNS
32400,32400,53,UDP,DNS
32401,32401,53,UDP,DNS
32402,32402,53,UDP,DNS
32403,32403,53,UDP,DNS
32404,32404,53,UDP,DNS
32405,32405,53,UDP,DNS
32406,32406,53,UDP,DNS
32407,32407,53,UDP,DNS
32408,32408,53,UDP,DNS
32409,32409,53,UDP,DNS
32410,32410,53,UDP,DNS
32411,32411,53,UDP,DNS
32412,32412,53,UDP,DNS
32413,32413,53,UDP,DNS
32414,32414,53,UDP,DNS
32415,32415,53,UDP,DNS
32416,32416,53,UDP,DNS
32417,32417,53,UDP,DNS
32418,32418,53,UDP,DNS
32419,32419,53,UDP,DNS
32420,32420,53,UDP,DNS
32421,32421,53,UDP,DNS
32422,32422,53,UDP,DNS
32423,32423,53,UDP,DNS
32424,32424,53,UDP,DNS
32425,32425,53,UDP,DNS
32426,32426,53,UDP,DNS
32427,32427,53,UDP,DNS
32428,32428,53,UDP,DNS
32429,32429,53,UDP,DNS
32430,32430,53,UDP,DNS
32431,32431,53,UDP,DNS
32432,32432,443,UDP,HTTPS
32433,32433,443,UDP,HTTPS
32434,32434,53,UDP,DNS
32435,32435,53,UDP,DNS
32436,32436,53,UDP,DNS
32437,32437,53,UDP,DNS
32438,32438,53,UDP,DNS
32439,32439,53,UDP,DNS
32440,32440,53,UDP,DNS
32441,32441,53,UDP,DNS
32442,32442,53,UDP,DNS
32443,32443,53,UDP,DNS
32444,32444,53,UDP,DNS
32445,32445,53,UDP,DNS
32446,32446,53,UDP,DNS
32447,32447,53,UDP,DNS
32448,32448,53,UDP,DNS
32449,32449,53,UDP,DNS
32450,32450,443,UDP,HTTPS
32451,32451,443,UDP,HTTPS
32452,32452,53,UDP,DNS
32453,32453,53,UDP,DNS
32454,32454,53,UDP,DNS
32455,32455,53,UDP,DNS
32456,32456,443,TCP,HTTPS
32457,32457,443,TCP,HTTPS
32458,32458,53,UDP,DNS
32459,32459,53,UDP,DNS
32460,32460,53,UDP,DNS
32461,32461,443,UDP,HTTPS
32462,32462,443,UDP,HTTPS
32463,32463,53,UDP,DNS
32464,32464,53,UDP,DNS
32465,32465,53,UDP,DNS
32466,32466,53,UDP,DNS
32467,32467,53,UDP,DNS
32468,32468,53,UDP,DNS
32469,32469,53,UDP,DNS
32470,32470,53,UDP,DNS
32471,32471,53,UDP,DNS
32472,32472,53,UDP,DNS
32473,32473,53,UDP,DNS
32474,32474,53,UDP,DNS
32475,32475,53,UDP,DNS
32476,32476,53,UDP,DNS
32477,32477,53,UDP,DNS
32478,32478,53,UDP,DNS
32479,32479,53,UDP,DNS
32480,32480,53,UDP,DNS
32481,32481,53,UDP,DNS
32482,32482,53,UDP,DNS
32483,32483,53,UDP,DNS
32484,32484,53,UDP,DNS
32485,32485,53,UDP,DNS
32486,32486,53,UDP,DNS
32487,32487,53,UDP,DNS
32488,32488,53,UDP,DNS
32489,32489,53,UDP,DNS
32490,32490,53,UDP,DNS
32491,32491,53,UDP,DNS
32492,32492,53,UDP,DNS
32493,32493,53,UDP,DNS
32494,32494,53,UDP,DNS
32495,32495,53,UDP,DNS
32496,32496,53,UDP,DNS
32497,32497,53,UDP,DNS
32498,32498,53,UDP,DNS
32499,32499,53,UDP,DNS
32500,32500,53,UDP,DNS
32501,32501,53,UDP,DNS
32502,32502,53,UDP,DNS
32503,32503,53,UDP,DNS
32504,32504,53,UDP,DNS
32505,32505,53,UDP,DNS
32506,32506,53,UDP,DNS
32507,32507,53,UDP,DNS
32508,32508,53,UDP,DNS
32509,32509,53,UDP,DNS
32510,32510,53,UDP,DNS
32511,32511,53,UDP,DNS
32512,32512,53,UDP,DNS
32513,32513,53,UDP,DNS
32514,32514,53,UDP,DNS
32515,32515,53,UDP,DNS
32516,32516,53,UDP,DNS
32517,32517,53,UDP,DNS
32518,32518,53,UDP,DNS
32519,32519,53,UDP,DNS
32520,32520,53,UDP,DNS
32521,32521,53,UDP,DNS
32522,32522,53,UDP,DNS
32523,32523,53,UDP,DNS
32524,32524,53,UDP,DNS
32525,32525,53,UDP,DNS
32526,32526,53,UDP,DNS
32527,32527,53,UDP,DNS
32528,32528,53,UDP,DNS
32529,32529,53,UDP,DNS
32530,32530,53,UDP,DNS
32531,32531,53,UDP,DNS
32532,32532,53,UDP,DNS
32533,32533,53,UDP,DNS
32534,32534,53,UDP,DNS
32535,32535,53,UDP,DNS
32536,32536,53,UDP,DNS
32537,32537,53,UDP,DNS
32538,32538,53,UDP,DNS
32539,32539,53,UDP,DNS
32540,32540,53,UDP,DNS
32541,32541,53,UDP,DNS
32542,32542,53,UDP,DNS
32543,32543,53,UDP,DNS
32544,32544,53,UDP,DNS
32545,32545,53,UDP,DNS
32546,32546,53,UDP,DNS
32547,32547,53,UDP,DNS
32548,32548,53,UDP,DNS
32549,32549,53,UDP,DNS
32550,32550,53,UDP,DNS
32551,32551,53,UDP,DNS
32552,32552,53,UDP,DNS
32553,32553,53,UDP,DNS
32554,32554,53,UDP,DNS
32555,32555,53,UDP,DNS
32556,32556,53,UDP,DNS
32557,32557,53,UDP,DNS
32558,32558,53,UDP,DNS
32559,32559,53,UDP,DNS
32560,32560,53,UDP,DNS
32561,32561,53,UDP,DNS
32562,32562,53,UDP,DNS
32563,32563,53,UDP,DNS
32564,32564,53,UDP,DNS
32565,32565,53,UDP,DNS
32566,32566,53,UDP,DNS
32567,32567,53,UDP,DNS
32568,32568,53,UDP,DNS
32569,32569,53,UDP,DNS
32570,32570,53,UDP,DNS
32571,32571,53,UDP,DNS
32572,32572,53,UDP,DNS
32573,32573,53,UDP,DNS
32574,32574,53,UDP,DNS
32575,32575,53,UDP,DNS
32576,32576,53,UDP,DNS
32577,32577,53,UDP,DNS
32578,32578,53,UDP,DNS
32579,32579,53,UDP,DNS
32580,32580,53,UDP,DNS
32581,32581,53,UDP,DNS
32582,32582,53,UDP,DNS
32583,32583,53,UDP,DNS
32584,32584,53,UDP,DNS
32585,32585,53,UDP,DNS
32586,32586,53,UDP,DNS
32587,32587,53,UDP,DNS
32588,32588,53,UDP,DNS
32589,32589,53,UDP,DNS
32590,32590,53,UDP,DNS
32591,32591,53,UDP,DNS
32592,32592,53,UDP,DNS
32593,32593,53,UDP,DNS
32594,32594,53,UDP,DNS
32595,32595,53,UDP,DNS
32596,32596,53,UDP,DNS
32597,32597,53,UDP,DNS
32598,32598,53,UDP,DNS
32599,32599,53,UDP,DNS
32600,32600,53,UDP,DNS
32601,32601,53,UDP,DNS
32602,32602,53,UDP,DNS
32603,32603,53,UDP,DNS
32604,32604,53,UDP,DNS
32605,32605,53,UDP,DNS
32606,32606,53,UDP,DNS
32607,32607,53,UDP,DNS
32608,32608,53,UDP,DNS
32609,32609,53,UDP,DNS
32610,32610,6969,UDP,ACMSODA
32611,32611,6969,UDP,ACMSODA
32612,32612,53,UDP,DNS
32613,32613,53,UDP,DNS
32614,32614,443,TCP,HTTPS
32615,32615,443,TCP,HTTPS
32616,32616,443,TCP,HTTPS
32617,32617,443,TCP,HTTPS
32618,32618,53,UDP,DNS
32619,32619,53,UDP,DNS
32620,32620,53,UDP,DNS
32621,32621,53,UDP,DNS
32622,32622,53,UDP,DNS
32623,32623,53,UDP,DNS
32624,32624,53,UDP,DNS
32625,32625,53,UDP,DNS
32626,32626,53,UDP,DNS
32627,32627,53,UDP,DNS
32628,32628,53,UDP,DNS
32629,32629,53,UDP,DNS
32630,32630,53,UDP,DNS
32631,32631,53,UDP,DNS
32632,32632,53,UDP,DNS
32633,32633,53,UDP,DNS
32634,32634,53,UDP,DNS
32635,32635,53,UDP,DNS
32636,32636,80,TCP,HTTP
32637,32637,80,TCP,HTTP
32638,32638,53,UDP,DNS
32639,32639,53,UDP,DNS
32640,32640,80,TCP,HTTP
32641,32641,80,TCP,HTTP
32642,32642,80,TCP,HTTP
32643,32643,80,TCP,HTTP
32644,32644,53,UDP,DNS
32645,32645,53,UDP,DNS
32646,32646,53,UDP,DNS
32647,32647,53,UDP,DNS
32648,32648,53,UDP,DNS
32649,32649,53,UDP,DNS
32650,32650,53,UDP,DNS
32651,32651,53,UDP,DNS
32652,32652,53,UDP,DNS
32653,32653,53,UDP,DNS
32654,32654,53,UDP,DNS
32655,32655,53,UDP,DNS
32656,32656,161,UDP,SNMP
32657,32657,53,UDP,DNS
32658,32658,53,UDP,DNS
32659,32659,53,UDP,DNS
32660,32660,53,UDP,DNS
32661,32661,5060,UDP,SIP
32662,32662,5060,UDP,SIP
32663,32663,53,UDP,DNS
32664,32664,53,UDP,DNS
32665,32665,53,UDP,DNS
32666,32666,53,UDP,DNS
32667,32667,53,UDP,DNS
