Unnamed: 0,DESTPORT,PROTOCOL,SERVICE,INDEX_COLUMN
27515,443,TCP,HTTPS,27515
27516,443,TCP,HTTPS,27516
27517,8080,UDP,TELNET,27517
27518,53,UDP,DNS,27518
27519,443,TCP,HTTPS,27519
27520,443,TCP,HTTPS,27520
27521,443,TCP,HTTPS,27521
27522,53,UDP,DNS,27522
27523,443,TCP,HTTPS,27523
27524,21,TCP,FTP,27524
27525,443,TCP,HTTPS,27525
27526,443,UDP,HTTPS,27526
27527,53,UDP,DNS,27527
27528,443,TCP,HTTPS,27528
27529,443,TCP,HTTPS,27529
27530,80,TCP,HTTP,27530
27531,137,UDP,DNS,27531
27532,443,TCP,HTTPS,27532
27533,80,TCP,HTTP,27533
27534,443,TCP,HTTPS,27534
27535,443,TCP,HTTPS,27535
27536,443,TCP,HTTPS,27536
27537,443,TCP,HTTPS,27537
27538,443,TCP,HTTPS,27538
27539,53,UDP,DNS,27539
27540,443,TCP,HTTPS,27540
27541,443,TCP,HTTPS,27541
27542,443,TCP,HTTPS,27542
27543,53,UDP,DNS,27543
27544,443,TCP,HTTPS,27544
27545,53,UDP,DNS,27545
27546,443,TCP,HTTPS,27546
27547,443,TCP,HTTPS,27547
27548,80,TCP,HTTP,27548
27549,443,TCP,HTTPS,27549
27550,443,TCP,HTTPS,27550
27551,1344,UDP,PGSQL,27551
27552,443,TCP,HTTPS,27552
27553,10001,UDP,UBIQUITY,27553
27554,443,TCP,HTTPS,27554
27555,443,TCP,HTTPS,27555
27556,443,TCP,HTTPS,27556
27557,3128,TCP,HTTP,27557
27558,443,TCP,HTTPS,27558
27559,5432,UDP,ZABBIX,27559
27560,53,UDP,DNS,27560
27561,80,TCP,HTTP,27561
27562,443,TCP,HTTPS,27562
27563,443,TCP,HTTPS,27563
27564,80,TCP,HTTP,27564
27565,53,UDP,DNS,27565
27566,53,UDP,DNS,27566
27567,443,TCP,HTTPS,27567
27568,443,TCP,HTTPS,27568
27569,443,TCP,HTTPS,27569
27570,443,TCP,HTTPS,27570
27571,443,TCP,HTTPS,27571
27572,443,TCP,HTTPS,27572
27573,443,TCP,HTTPS,27573
27574,443,TCP,HTTPS,27574
27575,443,TCP,HTTPS,27575
27576,443,TCP,HTTPS,27576
27577,443,TCP,HTTPS,27577
27578,443,TCP,HTTPS,27578
27579,443,TCP,HTTPS,27579
27580,443,TCP,HTTPS,27580
27581,443,TCP,HTTPS,27581
27582,21,TCP,FTP,27582
27583,443,TCP,HTTPS,27583
27584,443,TCP,HTTPS,27584
27585,80,TCP,HTTP,27585
27586,443,TCP,HTTPS,27586
27587,80,TCP,HTTP,27587
27588,443,TCP,HTTPS,27588
27589,21,TCP,FTP,27589
27590,21,TCP,FTP,27590
27591,443,TCP,HTTPS,27591
27592,443,TCP,HTTPS,27592
27593,443,TCP,HTTPS,27593
27594,80,TCP,HTTP,27594
27595,443,TCP,HTTPS,27595
27596,80,TCP,HTTP,27596
27597,80,TCP,HTTP,27597
27598,443,TCP,HTTPS,27598
27599,53,UDP,DNS,27599
27600,443,TCP,HTTPS,27600
27601,443,TCP,HTTPS,27601
27602,443,TCP,HTTPS,27602
27603,443,TCP,HTTPS,27603
27604,443,TCP,HTTPS,27604
27605,443,TCP,HTTPS,27605
27606,443,TCP,HTTPS,27606
27607,443,TCP,HTTPS,27607
27608,443,TCP,HTTPS,27608
27609,80,TCP,HTTP,27609
27610,443,TCP,HTTPS,27610
27611,53,UDP,DNS,27611
27612,443,TCP,HTTPS,27612
27613,80,TCP,HTTP,27613
27614,80,TCP,HTTP,27614
27615,443,TCP,HTTPS,27615
27616,443,TCP,HTTPS,27616
27617,443,TCP,HTTPS,27617
27618,443,TCP,HTTPS,27618
27619,21,TCP,FTP,27619
27620,53,UDP,DNS,27620
27621,53,UDP,DNS,27621
27622,443,TCP,HTTPS,27622
27623,443,UDP,HTTPS,27623
27624,443,TCP,HTTPS,27624
27625,443,TCP,HTTPS,27625
27626,443,TCP,HTTPS,27626
27627,443,TCP,HTTPS,27627
27628,443,TCP,HTTPS,27628
27629,53,UDP,DNS,27629
27630,53,UDP,DNS,27630
27631,80,TCP,HTTP,27631
27632,443,TCP,HTTPS,27632
27633,443,TCP,HTTPS,27633
27634,53,UDP,DNS,27634
27635,443,TCP,HTTPS,27635
27636,443,TCP,HTTPS,27636
27637,443,TCP,HTTPS,27637
27638,10001,TCP,MSSQL,27638
27639,161,TCP,DAAPD,27639
27640,443,TCP,HTTPS,27640
27641,21,TCP,FTP,27641
27642,443,TCP,HTTPS,27642
27643,443,TCP,HTTPS,27643
27644,443,TCP,HTTPS,27644
27645,443,TCP,HTTPS,27645
27646,443,TCP,HTTPS,27646
27647,443,TCP,HTTPS,27647
27648,443,TCP,HTTPS,27648
27649,443,TCP,HTTPS,27649
27650,443,TCP,HTTPS,27650
27651,443,TCP,HTTPS,27651
27652,443,TCP,HTTPS,27652
27653,443,TCP,HTTPS,27653
27654,443,TCP,HTTPS,27654
27655,443,TCP,HTTPS,27655
27656,80,TCP,HTTP,27656
27657,443,TCP,HTTPS,27657
27658,443,TCP,HTTPS,27658
27659,53,UDP,DNS,27659
27660,53,UDP,DNS,27660
27661,443,TCP,HTTPS,27661
27662,21,TCP,FTP,27662
27663,3128,TCP,HTTP,27663
27664,80,TCP,HTTP,27664
27665,80,TCP,HTTP,27665
27666,443,TCP,HTTPS,27666
27667,443,TCP,HTTPS,27667
27668,443,TCP,HTTPS,27668
27669,443,TCP,HTTPS,27669
27670,443,TCP,HTTPS,27670
27671,443,TCP,HTTPS,27671
27672,443,TCP,HTTPS,27672
27673,80,TCP,HTTP,27673
27674,80,TCP,HTTP,27674
27675,53,UDP,DNS,27675
27676,443,TCP,HTTPS,27676
27677,443,TCP,HTTPS,27677
27678,443,TCP,HTTPS,27678
27679,443,TCP,HTTPS,27679
27680,443,TCP,HTTPS,27680
27681,443,TCP,HTTPS,27681
27682,443,TCP,HTTPS,27682
27683,443,TCP,HTTPS,27683
27684,443,TCP,HTTPS,27684
27685,443,TCP,HTTPS,27685
27686,80,TCP,HTTP,27686
27687,443,TCP,HTTPS,27687
27688,443,TCP,HTTPS,27688
27689,443,TCP,HTTPS,27689
27690,443,TCP,HTTPS,27690
27691,80,TCP,HTTP,27691
27692,53,UDP,DNS,27692
27693,21,TCP,FTP,27693
27694,443,TCP,HTTPS,27694
27695,443,TCP,HTTPS,27695
27696,443,TCP,HTTPS,27696
27697,5222,TCP,XMPP,27697
27698,443,TCP,HTTPS,27698
27699,443,TCP,HTTPS,27699
27700,443,TCP,HTTPS,27700
27701,443,TCP,HTTPS,27701
27702,8080,TCP,HTTP,27702
27703,53,UDP,DNS,27703
27704,443,TCP,HTTPS,27704
27705,53,UDP,DNS,27705
27706,80,TCP,HTTP,27706
27707,53,UDP,DNS,27707
27708,443,UDP,HTTPS,27708
27709,443,TCP,HTTPS,27709
27710,443,TCP,HTTPS,27710
27711,443,TCP,HTTPS,27711
27712,443,TCP,HTTPS,27712
27713,443,TCP,HTTPS,27713
27714,443,TCP,HTTPS,27714
27715,443,TCP,HTTPS,27715
27716,443,TCP,HTTPS,27716
27717,443,TCP,HTTPS,27717
27718,3389,TCP,DNS,27718
27719,443,TCP,HTTPS,27719
27720,3128,TCP,HTTP,27720
27721,443,TCP,HTTPS,27721
27722,53,UDP,DNS,27722
27723,443,TCP,HTTPS,27723
27724,443,TCP,HTTPS,27724
27725,443,TCP,HTTPS,27725
27726,53,UDP,DNS,27726
27727,80,TCP,HTTP,27727
27728,443,TCP,HTTPS,27728
27729,443,TCP,HTTPS,27729
27730,443,TCP,HTTPS,27730
27731,443,TCP,HTTPS,27731
27732,5222,TCP,XMPP,27732
27733,53,UDP,DNS,27733
27734,443,TCP,HTTPS,27734
27735,80,TCP,HTTP,27735
27736,53,UDP,DNS,27736
27737,443,TCP,HTTPS,27737
27738,443,TCP,HTTPS,27738
27739,53,UDP,DNS,27739
27740,443,TCP,HTTPS,27740
27741,53,UDP,DNS,27741
27742,443,TCP,HTTPS,27742
27743,443,TCP,HTTPS,27743
27744,53,UDP,DNS,27744
27745,5222,TCP,XMPP,27745
27746,21,TCP,FTP,27746
27747,443,TCP,HTTPS,27747
27748,443,TCP,HTTPS,27748
27749,443,TCP,HTTPS,27749
27750,443,TCP,HTTPS,27750
27751,21,TCP,FTP,27751
27752,443,TCP,HTTPS,27752
27753,443,TCP,HTTPS,27753
27754,443,TCP,HTTPS,27754
27755,443,TCP,HTTPS,27755
27756,443,TCP,HTTPS,27756
27757,443,TCP,HTTPS,27757
27758,443,TCP,HTTPS,27758
27759,53,UDP,DNS,27759
27760,53,UDP,DNS,27760
27761,5432,TCP,RDP,27761
27762,443,TCP,HTTPS,27762
27763,21,TCP,FTP,27763
27764,443,TCP,HTTPS,27764
27765,21,TCP,FTP,27765
27766,443,TCP,HTTPS,27766
27767,443,TCP,HTTPS,27767
27768,993,TCP,IMAP4,27768
27769,80,TCP,HTTP,27769
27770,53,UDP,DNS,27770
27771,443,TCP,HTTPS,27771
27772,443,TCP,HTTPS,27772
27773,443,TCP,HTTPS,27773
27774,443,TCP,HTTPS,27774
27775,443,TCP,HTTPS,27775
27776,443,TCP,HTTPS,27776
27777,80,TCP,RDP,27777
27778,443,TCP,HTTPS,27778
27779,21,TCP,FTP,27779
27780,443,TCP,HTTPS,27780
27781,53,TCP,DNS,27781
27782,3128,TCP,HTTP,27782
27783,443,TCP,HTTPS,27783
27784,443,TCP,HTTPS,27784
27785,443,TCP,HTTPS,27785
27786,443,TCP,HTTPS,27786
27787,443,UDP,HTTPS,27787
27788,5222,TCP,XMPP,27788
27789,443,TCP,HTTPS,27789
27790,80,TCP,HTTP,27790
27791,443,TCP,HTTPS,27791
27792,443,TCP,HTTPS,27792
27793,443,TCP,HTTPS,27793
27794,53,UDP,DNS,27794
27795,5061,TCP,NETBIOS,27795
27796,53,UDP,DNS,27796
27797,443,TCP,HTTPS,27797
27798,445,TCP,ZABBIX,27798
27799,3128,TCP,HTTP,27799
27800,443,TCP,HTTPS,27800
27801,443,TCP,HTTPS,27801
27802,53,UDP,DNS,27802
27803,53,UDP,DNS,27803
27804,53,UDP,DNS,27804
27805,443,TCP,HTTPS,27805
27806,443,TCP,HTTPS,27806
27807,443,TCP,HTTPS,27807
27808,443,TCP,HTTPS,27808
27809,443,TCP,HTTPS,27809
27810,80,TCP,HTTP,27810
27811,443,TCP,HTTPS,27811
27812,22,TCP,SSH,27812
27813,443,TCP,HTTPS,27813
27814,21,UDP,UBIQUITY,27814
27815,443,TCP,HTTPS,27815
27816,443,TCP,HTTPS,27816
27817,443,TCP,HTTPS,27817
27818,443,UDP,HTTPS,27818
27819,443,TCP,HTTPS,27819
27820,53,UDP,DNS,27820
27821,443,TCP,HTTPS,27821
27822,21,TCP,FTP,27822
27823,443,TCP,HTTPS,27823
27824,443,TCP,HTTPS,27824
27825,53,UDP,DNS,27825
27826,443,TCP,HTTPS,27826
27827,443,TCP,HTTPS,27827
27828,443,TCP,HTTPS,27828
27829,3689,TCP,ZABBIX,27829
27830,80,TCP,HTTP,27830
27831,443,TCP,HTTPS,27831
27832,443,TCP,HTTPS,27832
27833,443,TCP,HTTPS,27833
27834,53,UDP,DNS,27834
27835,53,UDP,DNS,27835
27836,443,TCP,HTTPS,27836
27837,5222,TCP,XMPP,27837
27838,23,UDP,DNS,27838
27839,443,TCP,HTTPS,27839
27840,443,TCP,HTTPS,27840
27841,443,TCP,HTTPS,27841
27842,443,TCP,HTTPS,27842
27843,443,UDP,HTTPS,27843
27844,443,TCP,HTTPS,27844
27845,993,UDP,HPSERVICE,27845
27846,443,TCP,HTTPS,27846
27847,443,TCP,HTTPS,27847
27848,443,TCP,HTTPS,27848
27849,443,TCP,HTTPS,27849
27850,443,TCP,HTTPS,27850
27851,443,TCP,HTTPS,27851
27852,21,TCP,FTP,27852
27853,443,TCP,HTTPS,27853
27854,53,UDP,DNS,27854
27855,443,TCP,HTTPS,27855
27856,21,TCP,FTP,27856
27857,443,TCP,HTTPS,27857
27858,3128,TCP,HTTP,27858
27859,443,TCP,HTTPS,27859
27860,443,TCP,HTTPS,27860
27861,443,TCP,HTTPS,27861
27862,443,TCP,HTTPS,27862
27863,5222,TCP,XMPP,27863
27864,53,UDP,DNS,27864
27865,443,TCP,HTTPS,27865
27866,80,TCP,HTTP,27866
27867,443,TCP,HTTPS,27867
27868,21,TCP,FTP,27868
27869,80,TCP,HTTP,27869
27870,443,TCP,HTTPS,27870
27871,443,TCP,HTTPS,27871
27872,443,TCP,HTTPS,27872
27873,443,TCP,HTTPS,27873
27874,53,UDP,DNS,27874
27875,443,TCP,HTTPS,27875
27876,21,TCP,FTP,27876
27877,443,TCP,HTTPS,27877
27878,443,TCP,HTTPS,27878
27879,80,UDP,HTTP,27879
27880,443,TCP,HTTPS,27880
27881,443,UDP,HTTPS,27881
27882,21,TCP,FTP,27882
27883,443,TCP,HTTPS,27883
27884,53,UDP,DNS,27884
27885,443,TCP,HTTPS,27885
27886,443,TCP,HTTPS,27886
27887,443,TCP,HTTPS,27887
27888,6969,TCP,ACMSODA,27888
27889,443,TCP,HTTPS,27889
27890,6969,UDP,ACMSODA,27890
27891,53,UDP,DNS,27891
27892,53,UDP,DNS,27892
27893,10051,UDP,ACMSODA,27893
27894,443,TCP,HTTPS,27894
27895,53,UDP,DNS,27895
27896,21,TCP,FTP,27896
27897,443,TCP,HTTPS,27897
27898,443,TCP,HTTPS,27898
27899,443,TCP,HTTPS,27899
27900,53,UDP,DNS,27900
27901,443,TCP,HTTPS,27901
27902,53,UDP,DNS,27902
27903,161,TCP,SIP,27903
27904,443,TCP,HTTPS,27904
27905,443,TCP,HTTPS,27905
27906,80,TCP,HTTP,27906
27907,53,UDP,DNS,27907
27908,443,TCP,HTTPS,27908
27909,21,TCP,FTP,27909
27910,443,TCP,HTTPS,27910
27911,443,TCP,HTTPS,27911
27912,443,TCP,HTTPS,27912
27913,53,UDP,DNS,27913
27914,53,TCP,NETBIOS,27914
27915,443,TCP,HTTPS,27915
27916,443,TCP,HTTPS,27916
27917,443,TCP,HTTPS,27917
27918,3128,TCP,HTTP,27918
27919,443,TCP,HTTPS,27919
27920,443,TCP,HTTPS,27920
27921,443,TCP,HTTPS,27921
27922,443,TCP,HTTPS,27922
27923,53,UDP,DNS,27923
27924,138,UDP,HTTPS,27924
27925,443,TCP,HTTPS,27925
27926,443,TCP,HTTPS,27926
27927,443,TCP,HTTPS,27927
27928,443,TCP,HTTPS,27928
27929,53,UDP,DNS,27929
27930,443,TCP,HTTPS,27930
27931,53,UDP,DNS,27931
27932,21,TCP,FTP,27932
27933,53,UDP,DNS,27933
27934,53,UDP,DNS,27934
27935,443,TCP,HTTPS,27935
27936,443,TCP,HTTPS,27936
27937,443,TCP,HTTPS,27937
27938,53,UDP,DNS,27938
27939,3128,TCP,RDP,27939
27940,443,TCP,HTTPS,27940
27941,53,UDP,DNS,27941
27942,443,TCP,HTTPS,27942
27943,443,TCP,HTTPS,27943
27944,443,TCP,HTTPS,27944
27945,443,TCP,HTTPS,27945
27946,443,TCP,HTTPS,27946
27947,53,UDP,DNS,27947
27948,443,TCP,HTTPS,27948
27949,80,TCP,HTTP,27949
27950,443,TCP,HTTPS,27950
27951,443,TCP,HTTPS,27951
27952,80,TCP,HTTP,27952
27953,443,TCP,HTTPS,27953
27954,443,TCP,HTTPS,27954
27955,443,TCP,HTTPS,27955
27956,443,TCP,HTTPS,27956
27957,443,TCP,HTTPS,27957
27958,443,TCP,HTTPS,27958
27959,443,TCP,HTTPS,27959
27960,443,TCP,HTTPS,27960
27961,443,TCP,HTTPS,27961
27962,161,TCP,RDP,27962
27963,53,UDP,DNS,27963
27964,21,TCP,FTP,27964
27965,53,UDP,DNS,27965
27966,3128,TCP,HTTP,27966
27967,443,TCP,HTTPS,27967
27968,443,TCP,HTTPS,27968
27969,443,TCP,HTTPS,27969
27970,21,TCP,FTP,27970
27971,443,TCP,HTTPS,27971
27972,993,TCP,IMAP4,27972
27973,443,UDP,HTTPS,27973
27974,443,TCP,HTTPS,27974
27975,443,UDP,HTTPS,27975
27976,443,TCP,HTTPS,27976
27977,443,TCP,HTTPS,27977
27978,21,TCP,FTP,27978
27979,443,TCP,HTTPS,27979
27980,443,TCP,HTTPS,27980
27981,443,TCP,HTTPS,27981
27982,443,TCP,HTTPS,27982
27983,993,TCP,IMAP4,27983
27984,5222,TCP,XMPP,27984
27985,443,TCP,HTTPS,27985
27986,443,TCP,HTTPS,27986
27987,443,TCP,HTTPS,27987
27988,53,UDP,DNS,27988
27989,21,TCP,FTP,27989
27990,53,UDP,DNS,27990
27991,443,TCP,HTTPS,27991
27992,443,TCP,HTTPS,27992
27993,443,TCP,HTTPS,27993
27994,443,TCP,HTTPS,27994
27995,443,TCP,HTTPS,27995
27996,443,UDP,HTTPS,27996
27997,443,TCP,HTTPS,27997
27998,443,TCP,HTTPS,27998
27999,443,TCP,HTTPS,27999
28000,53,UDP,DNS,28000
28001,21,TCP,FTP,28001
28002,3128,TCP,HTTP,28002
28003,161,UDP,ZABBIX,28003
28004,443,TCP,HTTPS,28004
28005,443,TCP,HTTPS,28005
28006,80,TCP,HTTP,28006
28007,53,UDP,DNS,28007
28008,10051,TCP,ZABBIX,28008
28009,53,UDP,DNS,28009
28010,443,TCP,HTTPS,28010
28011,23,TCP,RDP,28011
28012,443,TCP,HTTPS,28012
28013,80,TCP,HTTP,28013
28014,80,TCP,HTTP,28014
28015,443,TCP,HTTPS,28015
28016,443,TCP,HTTPS,28016
28017,53,UDP,DNS,28017
28018,443,TCP,HTTPS,28018
28019,10001,UDP,HTTP,28019
28020,443,TCP,HTTPS,28020
28021,23,UDP,DNS,28021
28022,53,UDP,DNS,28022
28023,21,TCP,FTP,28023
28024,80,TCP,HTTP,28024
28025,443,TCP,HTTPS,28025
28026,21,TCP,FTP,28026
28027,443,TCP,HTTPS,28027
28028,443,TCP,HTTPS,28028
28029,443,TCP,HTTPS,28029
28030,5222,TCP,XMPP,28030
28031,443,TCP,HTTPS,28031
28032,443,TCP,HTTPS,28032
28033,443,TCP,HTTPS,28033
28034,443,TCP,HTTPS,28034
28035,53,UDP,DNS,28035
28036,53,UDP,DNS,28036
28037,443,TCP,HTTPS,28037
28038,53,UDP,DNS,28038
28039,443,TCP,HTTPS,28039
28040,9100,TCP,HTTPS,28040
28041,22,TCP,SSH,28041
28042,443,TCP,HTTPS,28042
28043,443,TCP,HTTPS,28043
28044,443,TCP,HTTPS,28044
28045,80,TCP,HTTP,28045
28046,443,TCP,HTTPS,28046
28047,6969,UDP,ACMSODA,28047
28048,443,TCP,HTTPS,28048
28049,443,TCP,HTTPS,28049
28050,443,TCP,HTTPS,28050
28051,443,TCP,HTTPS,28051
28052,53,UDP,DNS,28052
28053,443,TCP,HTTPS,28053
28054,443,TCP,HTTPS,28054
28055,53,UDP,DNS,28055
28056,443,TCP,HTTPS,28056
28057,443,TCP,HTTPS,28057
28058,443,TCP,HTTPS,28058
28059,443,UDP,HTTPS,28059
28060,443,TCP,HTTPS,28060
28061,80,TCP,HTTP,28061
28062,443,TCP,HTTPS,28062
28063,443,TCP,HTTPS,28063
28064,53,TCP,DNS,28064
28065,443,TCP,HTTPS,28065
28066,443,TCP,HTTPS,28066
28067,443,TCP,HTTPS,28067
28068,443,TCP,HTTPS,28068
28069,443,UDP,HTTPS,28069
28070,21,TCP,FTP,28070
28071,443,TCP,HTTPS,28071
28072,443,TCP,HTTPS,28072
28073,6969,UDP,PGSQL,28073
28074,443,TCP,HTTPS,28074
28075,443,TCP,HTTPS,28075
28076,443,TCP,HTTPS,28076
28077,443,TCP,HTTPS,28077
28078,443,UDP,HTTPS,28078
28079,443,TCP,HTTPS,28079
28080,80,TCP,HTTP,28080
28081,443,TCP,HTTPS,28081
28082,80,TCP,HTTP,28082
28083,10051,TCP,ZABBIX,28083
28084,443,TCP,HTTPS,28084
28085,443,TCP,HTTPS,28085
28086,443,TCP,HTTPS,28086
28087,53,UDP,DNS,28087
28088,443,TCP,HTTPS,28088
28089,500,TCP,SNMP,28089
28090,443,TCP,HTTPS,28090
28091,443,TCP,HTTPS,28091
28092,443,TCP,HTTPS,28092
28093,21,TCP,FTP,28093
28094,443,TCP,HTTPS,28094
28095,443,TCP,HTTPS,28095
28096,443,TCP,HTTPS,28096
28097,53,UDP,DNS,28097
28098,21,TCP,FTP,28098
28099,80,TCP,HTTP,28099
28100,5222,TCP,XMPP,28100
28101,443,TCP,HTTPS,28101
28102,443,TCP,HTTPS,28102
28103,10051,TCP,SNMP,28103
28104,443,TCP,HTTPS,28104
28105,443,TCP,HTTPS,28105
28106,443,TCP,HTTPS,28106
28107,53,UDP,DNS,28107
28108,443,TCP,HTTPS,28108
28109,53,UDP,DNS,28109
28110,6969,TCP,ACMSODA,28110
28111,80,TCP,HTTP,28111
28112,5222,TCP,XMPP,28112
28113,80,TCP,HTTP,28113
28114,443,TCP,HTTPS,28114
28115,443,TCP,HTTPS,28115
28116,443,TCP,HTTPS,28116
28117,443,TCP,HTTPS,28117
28118,443,TCP,HTTPS,28118
28119,443,TCP,HTTPS,28119
28120,443,UDP,HTTPS,28120
28121,443,TCP,HTTPS,28121
28122,443,TCP,HTTPS,28122
28123,443,TCP,HTTPS,28123
28124,5222,TCP,XMPP,28124
28125,443,TCP,HTTPS,28125
28126,443,TCP,HTTPS,28126
28127,443,TCP,HTTPS,28127
28128,443,TCP,HTTPS,28128
28129,443,TCP,HTTPS,28129
28130,443,TCP,HTTPS,28130
28131,443,TCP,HTTPS,28131
28132,443,TCP,HTTPS,28132
28133,5900,TCP,HTTPS,28133
28134,443,TCP,HTTPS,28134
28135,443,TCP,HTTPS,28135
28136,21,TCP,FTP,28136
28137,53,UDP,DNS,28137
28138,53,TCP,DNS,28138
28139,53,UDP,DNS,28139
28140,443,TCP,HTTPS,28140
28141,443,TCP,HTTPS,28141
28142,993,UDP,TELNET,28142
28143,443,TCP,HTTPS,28143
28144,443,TCP,HTTPS,28144
28145,443,TCP,HTTPS,28145
28146,443,TCP,HTTPS,28146
28147,443,TCP,HTTPS,28147
28148,443,TCP,HTTPS,28148
28149,443,TCP,HTTPS,28149
28150,443,TCP,HTTPS,28150
28151,443,TCP,HTTPS,28151
28152,443,TCP,HTTPS,28152
28153,443,TCP,HTTPS,28153
28154,443,TCP,HTTPS,28154
28155,53,UDP,DNS,28155
28156,443,TCP,HTTPS,28156
28157,443,TCP,HTTPS,28157
28158,443,TCP,HTTPS,28158
28159,443,TCP,HTTPS,28159
28160,5222,TCP,XMPP,28160
28161,22,TCP,SSH,28161
28162,443,TCP,HTTPS,28162
28163,443,TCP,HTTPS,28163
28164,443,TCP,HTTPS,28164
28165,21,TCP,FTP,28165
28166,443,TCP,HTTPS,28166
28167,53,UDP,DNS,28167
28168,443,TCP,HTTPS,28168
28169,53,UDP,DNS,28169
28170,21,TCP,FTP,28170
28171,443,TCP,HTTPS,28171
28172,5900,UDP,NETBIOS,28172
28173,443,TCP,HTTPS,28173
28174,443,TCP,HTTPS,28174
28175,443,TCP,HTTPS,28175
28176,443,TCP,HTTPS,28176
28177,21,TCP,FTP,28177
28178,80,TCP,HTTP,28178
28179,53,UDP,DNS,28179
28180,443,TCP,HTTPS,28180
28181,443,TCP,HTTPS,28181
28182,53,UDP,DNS,28182
28183,80,TCP,HTTP,28183
28184,443,TCP,HTTPS,28184
28185,443,UDP,HTTPS,28185
28186,443,TCP,HTTPS,28186
28187,22,UDP,VNC,28187
28188,443,TCP,HTTPS,28188
28189,443,TCP,HTTPS,28189
28190,443,TCP,HTTPS,28190
28191,80,TCP,HTTP,28191
28192,443,TCP,HTTPS,28192
28193,443,TCP,HTTPS,28193
28194,443,TCP,HTTPS,28194
28195,443,TCP,HTTPS,28195
28196,443,TCP,HTTPS,28196
28197,443,TCP,HTTPS,28197
28198,53,UDP,DNS,28198
28199,443,TCP,HTTPS,28199
28200,443,TCP,HTTPS,28200
28201,443,TCP,HTTPS,28201
28202,443,TCP,HTTPS,28202
28203,443,TCP,HTTPS,28203
28204,21,TCP,FTP,28204
28205,53,UDP,DNS,28205
28206,443,TCP,HTTPS,28206
28207,443,TCP,HTTPS,28207
28208,443,TCP,HTTPS,28208
28209,443,TCP,HTTPS,28209
28210,443,TCP,HTTPS,28210
28211,161,UDP,SNMP,28211
28212,80,TCP,HTTP,28212
28213,80,TCP,HTTP,28213
28214,443,TCP,HTTPS,28214
28215,21,TCP,FTP,28215
28216,443,UDP,HTTPS,28216
28217,443,TCP,HTTPS,28217
28218,443,TCP,HTTPS,28218
28219,443,TCP,HTTPS,28219
28220,443,TCP,HTTPS,28220
28221,443,TCP,HTTPS,28221
28222,3128,TCP,HTTP,28222
28223,5432,TCP,IRDMI,28223
28224,443,TCP,HTTPS,28224
28225,53,UDP,DNS,28225
28226,6969,UDP,ACMSODA,28226
28227,443,TCP,HTTPS,28227
28228,80,TCP,HTTP,28228
28229,443,TCP,HTTPS,28229
28230,5222,TCP,XMPP,28230
28231,53,UDP,DNS,28231
28232,53,UDP,DNS,28232
28233,80,TCP,HTTP,28233
28234,443,TCP,HTTPS,28234
28235,443,TCP,HTTPS,28235
28236,443,TCP,HTTPS,28236
28237,53,UDP,DNS,28237
28238,443,TCP,HTTPS,28238
28239,53,UDP,DNS,28239
28240,443,TCP,HTTPS,28240
28241,5432,UDP,DNS,28241
28242,443,TCP,HTTPS,28242
28243,53,TCP,DNS,28243
28244,443,TCP,HTTPS,28244
28245,6969,UDP,SIP,28245
28246,443,TCP,HTTPS,28246
28247,443,TCP,HTTPS,28247
28248,443,UDP,HTTPS,28248
28249,443,TCP,HTTPS,28249
28250,443,TCP,HTTPS,28250
28251,443,TCP,HTTPS,28251
28252,443,TCP,HTTPS,28252
28253,443,TCP,HTTPS,28253
28254,443,TCP,HTTPS,28254
28255,443,TCP,HTTPS,28255
28256,443,TCP,HTTPS,28256
28257,443,TCP,HTTPS,28257
28258,443,TCP,HTTPS,28258
28259,53,UDP,DNS,28259
28260,443,TCP,HTTPS,28260
28261,443,TCP,HTTPS,28261
28262,6969,UDP,ACMSODA,28262
28263,6969,UDP,ACMSODA,28263
28264,21,TCP,FTP,28264
28265,80,TCP,HTTP,28265
28266,443,TCP,HTTPS,28266
28267,443,TCP,HTTPS,28267
28268,443,TCP,HTTPS,28268
28269,443,TCP,HTTPS,28269
28270,443,TCP,HTTPS,28270
28271,5222,TCP,XMPP,28271
28272,443,TCP,HTTPS,28272
28273,443,TCP,HTTPS,28273
28274,443,TCP,HTTPS,28274
28275,443,UDP,HTTPS,28275
28276,443,TCP,HTTPS,28276
28277,443,TCP,HTTPS,28277
28278,53,UDP,DNS,28278
28279,443,TCP,HTTPS,28279
28280,80,TCP,HTTP,28280
28281,443,TCP,HTTPS,28281
28282,6969,UDP,ACMSODA,28282
28283,443,UDP,HTTPS,28283
28284,443,TCP,HTTPS,28284
28285,443,TCP,HTTPS,28285
28286,500,UDP,HPSERVICE,28286
28287,443,TCP,HTTPS,28287
28288,443,TCP,HTTPS,28288
28289,53,UDP,DNS,28289
28290,80,TCP,HTTP,28290
28291,443,TCP,HTTPS,28291
28292,443,TCP,HTTPS,28292
28293,443,TCP,HTTPS,28293
28294,443,TCP,HTTPS,28294
28295,443,TCP,HTTPS,28295
28296,993,TCP,IMAP4,28296
28297,53,UDP,DNS,28297
28298,443,TCP,HTTPS,28298
28299,443,TCP,HTTPS,28299
28300,3128,TCP,HTTP,28300
28301,443,TCP,HTTPS,28301
28302,443,TCP,HTTPS,28302
28303,443,TCP,HTTPS,28303
28304,443,TCP,HTTPS,28304
28305,443,TCP,HTTPS,28305
28306,443,TCP,HTTPS,28306
28307,443,TCP,HTTPS,28307
